Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-04-10,Adelaide,18.5,23.4,3.4,1.4,2.7,SE,39.0,W,SSE,9.0,17.0,84.0,65.0,1011.3,1010.5,4.45,4.51,21.2,22.0,Yes,No
2014-09-30,Adelaide,11.2,21.1,0.0,4.0,7.61,W,59.0,WNW,WSW,22.0,30.0,52.0,65.0,1014.7,1017.0,4.45,4.51,19.3,16.8,No,No
2014-05-05,Adelaide,11.5,17.9,0.4,4.0,7.61,SE,20.0,NNE,SSW,9.0,4.0,91.0,80.0,1021.8,1020.7,4.45,4.51,12.8,17.2,No,Yes
2014-05-07,Adelaide,9.9,18.0,0.0,2.0,7.61,ESE,31.0,ENE,ENE,9.0,13.0,57.0,44.0,1027.5,1024.7,4.45,4.51,13.5,17.8,No,No
2014-06-02,Adelaide,11.1,18.2,1.0,4.0,7.61,S,24.0,N,SW,0.0,15.0,88.0,77.0,1020.3,1019.1,4.45,4.51,14.5,17.1,No,No
2014-06-03,Adelaide,13.9,18.0,0.4,0.6,7.61,WNW,28.0,N,WNW,7.0,15.0,92.0,59.0,1022.1,1021.1,4.45,4.51,15.0,16.7,No,No
2014-06-04,Adelaide,12.6,17.9,0.2,1.2,7.61,WNW,30.0,NNE,S,7.0,7.0,72.0,88.0,1026.3,1025.5,4.45,4.51,14.5,15.1,No,No
2014-06-05,Adelaide,8.4,18.3,1.0,1.0,7.61,SSE,19.0,NNE,S,2.0,9.0,87.0,46.0,1031.0,1029.4,4.45,4.51,12.5,17.8,No,No
2014-06-06,Adelaide,6.1,17.7,0.0,1.2,7.61,SE,26.0,N,WSW,0.0,11.0,81.0,59.0,1034.2,1031.9,4.45,4.51,10.8,16.7,No,No
2014-06-07,Adelaide,9.5,19.3,0.0,5.47,7.61,SSE,28.0,N,S,0.0,13.0,91.0,51.0,1035.0,1032.2,4.45,4.51,12.5,19.0,No,No
2014-06-08,Adelaide,9.8,17.0,0.0,5.47,7.61,SSE,26.0,SE,SSE,4.0,13.0,67.0,53.0,1034.9,1032.9,4.45,4.51,14.1,16.6,No,No
2014-06-09,Adelaide,6.7,14.5,0.0,5.47,7.61,NNE,24.0,NNE,NE,7.0,9.0,72.0,52.0,1033.3,1029.2,4.45,4.51,9.2,13.9,No,No
2014-06-10,Adelaide,5.7,19.0,0.0,4.4,7.61,NNE,33.0,N,N,17.0,17.0,48.0,41.0,1027.2,1022.8,4.45,4.51,13.6,18.5,No,No
2014-06-11,Adelaide,9.7,17.2,0.0,2.0,7.61,N,30.0,NNE,NNE,13.0,7.0,54.0,53.0,1020.6,1017.0,4.45,4.51,15.1,16.3,No,No
2014-06-12,Adelaide,11.4,17.1,0.0,0.6,7.61,NNW,39.0,NE,N,7.0,15.0,67.0,50.0,1012.5,1009.0,4.45,4.51,14.0,16.8,No,Yes
2014-06-13,Adelaide,9.5,13.6,4.2,3.2,7.61,E,44.0,NNE,E,17.0,13.0,92.0,74.0,1008.5,1006.9,4.45,4.51,9.8,11.9,Yes,Yes
2014-06-14,Adelaide,7.9,15.3,7.0,5.47,7.61,SSE,41.0,SSW,S,17.0,15.0,73.0,67.0,1020.3,1021.4,4.45,4.51,13.6,14.2,Yes,No
2014-06-15,Adelaide,7.6,15.8,0.0,5.47,7.61,WSW,30.0,NNW,WSW,7.0,15.0,97.0,64.0,1025.5,1023.9,4.45,4.51,9.8,15.3,No,No
2014-06-16,Adelaide,9.7,16.5,0.4,2.8,7.61,WNW,39.0,WNW,S,15.0,11.0,85.0,93.0,1025.6,1025.6,4.45,4.51,14.3,14.3,No,Yes
2014-06-17,Adelaide,6.8,15.4,2.4,0.6,7.61,SSW,17.0,N,SSW,0.0,7.0,91.0,62.0,1032.4,1031.2,4.45,4.51,11.2,15.2,Yes,No
2014-06-18,Adelaide,5.0,16.9,0.0,0.6,7.61,NE,30.0,NNE,N,7.0,13.0,78.0,55.0,1030.7,1026.9,4.45,4.51,11.0,16.3,No,No
2014-06-19,Adelaide,11.0,15.5,0.0,1.4,7.61,NNE,39.0,NE,NNE,13.0,13.0,60.0,59.0,1021.2,1015.6,4.45,4.51,13.5,15.0,No,No
2014-06-20,Adelaide,10.5,17.9,0.0,1.8,7.61,NW,43.0,N,WNW,15.0,19.0,86.0,88.0,1014.6,1013.7,4.45,4.51,11.9,14.8,No,Yes
2014-06-21,Adelaide,11.3,16.1,8.8,5.47,7.61,WSW,33.0,N,WSW,2.0,13.0,96.0,75.0,1020.1,1020.1,4.45,4.51,13.0,15.5,Yes,No
2014-06-22,Adelaide,8.9,16.8,0.4,5.47,7.61,NW,52.0,NE,NNE,15.0,20.0,69.0,52.0,1019.0,1011.6,4.45,4.51,13.2,16.7,No,Yes
2014-06-01,Adelaide,10.4,15.5,4.8,5.47,7.61,WSW,24.0,N,WSW,0.0,13.0,78.0,76.0,1020.1,1018.5,4.45,4.51,13.1,15.0,Yes,No
2014-05-06,Adelaide,9.8,17.3,3.4,1.2,7.61,ENE,28.0,N,E,0.0,11.0,75.0,54.0,1026.6,1025.1,4.45,4.51,13.7,16.4,Yes,No
2014-05-31,Adelaide,13.8,14.7,0.2,5.47,7.61,NNE,30.0,NE,NE,9.0,7.0,81.0,93.0,1019.0,1016.6,4.45,4.51,14.0,12.9,No,Yes
2014-05-29,Adelaide,11.3,20.9,0.2,1.0,7.61,NNW,28.0,N,NE,7.0,11.0,72.0,43.0,1022.8,1020.5,4.45,4.51,14.9,19.6,No,No
2014-05-08,Adelaide,7.1,17.8,0.0,1.8,7.61,N,41.0,NE,NE,15.0,17.0,50.0,42.0,1023.9,1019.5,4.45,4.51,13.3,17.0,No,Yes
2014-05-09,Adelaide,12.0,14.0,2.2,2.6,7.61,NE,41.0,N,NE,13.0,9.0,88.0,97.0,1017.2,1014.0,4.45,4.51,12.0,12.8,Yes,Yes
2014-05-10,Adelaide,11.2,19.4,21.4,5.47,7.61,W,24.0,NNE,WNW,7.0,13.0,97.0,70.0,1019.8,1019.5,4.45,4.51,14.0,19.0,Yes,No
2014-05-11,Adelaide,12.2,21.1,0.0,5.47,7.61,WNW,20.0,NNE,WNW,6.0,7.0,86.0,57.0,1026.7,1025.8,4.45,4.51,15.2,20.5,No,No
2014-05-12,Adelaide,9.2,21.3,0.0,2.0,7.61,N,35.0,ENE,NNE,9.0,15.0,73.0,39.0,1029.1,1025.7,4.45,4.51,16.1,20.9,No,No
2014-05-13,Adelaide,12.2,22.6,0.0,3.0,7.61,NE,24.0,NNE,WNW,13.0,9.0,46.0,41.0,1026.0,1023.2,4.45,4.51,17.6,21.9,No,No
2014-05-14,Adelaide,13.1,24.2,0.0,2.0,7.61,N,26.0,NE,NE,11.0,13.0,42.0,27.0,1022.8,1018.8,4.45,4.51,18.5,23.9,No,No
2014-05-15,Adelaide,14.1,25.3,0.0,3.2,7.61,NW,44.0,NNE,NW,9.0,19.0,49.0,33.0,1021.0,1018.7,4.45,4.51,18.9,24.4,No,No
2014-05-16,Adelaide,14.8,27.4,0.0,2.4,7.61,NNE,37.0,NNE,NNW,13.0,13.0,34.0,26.0,1022.5,1021.0,4.45,4.51,22.4,26.5,No,No
2014-05-17,Adelaide,18.6,24.2,2.36,5.47,7.61,N,22.0,NE,N,9.0,11.0,41.0,39.0,1023.4,1021.1,4.45,4.51,20.8,24.2,No,No
2014-05-18,Adelaide,15.3,24.8,2.36,5.47,7.61,N,30.0,NE,NW,13.0,9.0,47.0,42.0,1021.7,1019.5,4.45,4.51,21.2,22.8,No,No
2014-05-19,Adelaide,12.7,22.1,0.4,7.0,7.61,NNW,26.0,NNE,WNW,9.0,7.0,75.0,53.0,1021.3,1019.8,4.45,4.51,16.9,21.7,No,No
2014-05-20,Adelaide,11.1,24.0,0.0,1.2,7.61,SW,19.0,NNE,NNW,6.0,7.0,69.0,34.0,1022.7,1020.6,4.45,4.51,18.1,23.9,No,No
2014-05-21,Adelaide,11.8,26.3,0.0,1.6,7.61,N,28.0,NE,NNW,4.0,13.0,64.0,37.0,1021.5,1018.4,4.45,4.51,20.2,26.1,No,No
2014-05-22,Adelaide,16.0,25.7,0.0,3.0,7.61,NNW,37.0,NW,NW,9.0,22.0,47.0,34.0,1017.7,1014.3,4.45,4.51,20.4,25.0,No,No
2014-05-23,Adelaide,16.4,21.8,0.4,1.4,7.61,W,24.0,NE,WSW,7.0,9.0,90.0,61.0,1017.2,1014.6,4.45,4.51,16.8,20.7,No,No
2014-05-24,Adelaide,11.8,24.8,2.36,5.47,7.61,N,37.0,N,NNW,0.0,17.0,71.0,50.0,1015.8,1012.6,4.45,4.51,17.7,24.3,No,No
2014-05-25,Adelaide,14.6,23.9,2.36,5.47,7.61,NE,24.0,NNE,N,9.0,11.0,94.0,41.0,1017.2,1015.2,4.45,4.51,15.9,23.6,No,Yes
2014-05-26,Adelaide,15.9,20.2,1.2,5.2,7.61,NNW,37.0,SW,NNW,6.0,2.0,91.0,74.0,1015.2,1008.8,4.45,4.51,16.8,20.0,Yes,Yes
2014-05-27,Adelaide,13.7,17.8,9.2,0.4,7.61,NW,56.0,NW,WNW,20.0,30.0,83.0,74.0,1005.8,1004.5,4.45,4.51,14.6,16.6,Yes,Yes
2014-05-28,Adelaide,13.3,18.1,5.0,1.4,7.61,W,39.0,NW,WNW,9.0,13.0,86.0,65.0,1015.9,1016.6,4.45,4.51,15.0,17.7,Yes,No
2014-05-30,Adelaide,13.0,20.7,0.0,2.0,7.61,NE,39.0,NE,NE,15.0,19.0,49.0,39.0,1022.4,1019.3,4.45,4.51,16.9,19.8,No,No
2014-10-01,Adelaide,9.4,18.5,0.8,3.2,7.61,WSW,37.0,SSW,WSW,13.0,20.0,43.0,46.0,1028.2,1026.7,4.45,4.51,15.0,17.6,No,No
2014-10-02,Adelaide,6.5,19.5,0.0,4.0,7.61,WSW,30.0,SSE,WSW,9.0,17.0,57.0,50.0,1029.0,1025.0,4.45,4.51,14.0,17.7,No,No
2014-10-03,Adelaide,7.8,26.5,0.0,4.0,7.61,N,26.0,NNE,W,11.0,9.0,47.0,27.0,1021.2,1016.4,4.45,4.51,18.4,25.8,No,No
2015-02-06,Adelaide,14.9,37.9,0.0,6.4,7.61,WSW,37.0,N,WSW,0.0,17.0,36.0,16.0,1019.8,1017.0,4.45,4.51,25.6,36.6,No,No
2015-02-07,Adelaide,21.8,38.5,0.0,5.47,7.61,SW,35.0,NE,WSW,13.0,19.0,27.0,21.0,1017.6,1015.4,4.45,4.51,31.1,37.4,No,No
2015-02-08,Adelaide,18.3,33.1,0.0,5.47,7.61,S,30.0,W,S,4.0,17.0,54.0,27.0,1021.6,1020.7,4.45,4.51,22.0,32.5,No,No
2015-02-09,Adelaide,15.5,30.7,0.0,24.8,7.61,WSW,28.0,E,WSW,4.0,17.0,54.0,34.0,1023.9,1021.7,4.45,4.51,20.5,29.3,No,No
2015-02-10,Adelaide,12.8,33.9,0.0,6.8,7.61,SW,31.0,W,SW,6.0,13.0,27.0,21.0,1021.8,1019.6,4.45,4.51,22.3,31.9,No,No
2015-02-11,Adelaide,18.3,34.6,0.0,7.8,7.61,SW,43.0,NW,S,6.0,19.0,23.0,16.0,1019.3,1018.4,4.45,4.51,26.1,33.1,No,No
2015-02-12,Adelaide,18.9,37.4,0.0,7.2,7.61,WSW,26.0,SW,WSW,6.0,9.0,47.0,33.0,1020.8,1016.7,4.45,4.51,23.6,33.7,No,No
2015-02-13,Adelaide,21.5,34.6,0.0,6.6,7.61,ESE,50.0,SW,SE,15.0,7.0,48.0,31.0,1017.9,1016.0,4.45,4.51,26.9,33.1,No,No
2015-02-14,Adelaide,26.5,41.6,0.0,5.47,7.61,NNE,37.0,NNE,NNW,9.0,17.0,30.0,15.0,1015.2,1013.4,4.45,4.51,30.8,39.4,No,No
2015-02-15,Adelaide,28.8,38.6,0.0,5.47,7.61,WSW,48.0,N,WSW,19.0,19.0,20.0,24.0,1011.8,1012.0,4.45,4.51,34.8,36.3,No,No
2015-02-16,Adelaide,17.9,28.3,0.0,23.0,7.61,WSW,44.0,S,SW,15.0,26.0,55.0,48.0,1019.3,1017.1,4.45,4.51,20.2,25.5,No,No
2015-02-17,Adelaide,13.8,29.6,0.0,6.2,7.61,SSE,37.0,NNE,WSW,2.0,19.0,61.0,43.0,1018.4,1016.2,4.45,4.51,19.2,26.5,No,No
2015-02-18,Adelaide,14.4,30.8,0.0,5.8,7.61,SE,28.0,WNW,E,6.0,13.0,61.0,31.0,1018.9,1016.3,4.45,4.51,19.7,29.5,No,No
2015-02-19,Adelaide,18.0,36.9,0.0,6.4,7.61,WSW,30.0,N,WSW,7.0,17.0,47.0,17.0,1015.8,1012.9,4.45,4.51,24.8,35.7,No,No
2015-02-20,Adelaide,23.9,38.8,0.0,5.47,7.61,NE,31.0,N,WSW,6.0,19.0,46.0,21.0,1013.8,1011.4,4.45,4.51,26.2,38.0,No,No
2015-02-21,Adelaide,25.8,39.5,0.0,18.0,7.61,N,35.0,NE,W,13.0,20.0,33.0,20.0,1011.2,1008.9,4.45,4.51,30.8,38.6,No,No
2015-02-22,Adelaide,23.4,40.0,0.0,5.47,7.61,W,35.0,NNE,W,7.0,17.0,52.0,20.0,1010.4,1008.5,4.45,4.51,27.3,39.3,No,No
2015-02-23,Adelaide,20.6,26.5,0.0,16.2,7.61,SSE,48.0,S,SSE,20.0,22.0,61.0,43.0,1015.3,1016.5,4.45,4.51,22.2,25.7,No,No
2015-02-24,Adelaide,13.6,25.0,0.0,7.6,7.61,S,39.0,SE,SSE,15.0,20.0,45.0,31.0,1021.2,1019.3,4.45,4.51,16.9,24.0,No,No
2015-02-25,Adelaide,13.8,28.2,0.0,6.2,7.61,SE,37.0,NNW,WSW,6.0,13.0,46.0,28.0,1017.4,1013.5,4.45,4.51,18.5,27.2,No,No
2015-02-26,Adelaide,15.2,30.8,0.0,5.6,7.61,SW,30.0,SSW,W,2.0,17.0,42.0,20.0,1013.3,1010.8,4.45,4.51,21.5,29.5,No,No
2015-02-05,Adelaide,12.5,29.6,0.0,5.0,7.61,SE,39.0,SE,WSW,7.0,19.0,51.0,34.0,1021.7,1019.1,4.45,4.51,17.5,26.2,No,No
2015-02-27,Adelaide,18.5,34.9,0.0,5.8,7.61,SSE,31.0,N,WNW,7.0,13.0,42.0,26.0,1010.1,1007.0,4.45,4.51,23.3,34.6,No,No
2015-02-04,Adelaide,13.3,25.9,0.0,6.6,7.61,SSE,39.0,ESE,SSW,11.0,13.0,60.0,36.0,1022.1,1019.4,4.45,4.51,16.9,24.1,No,No
2015-02-02,Adelaide,14.7,23.8,0.0,11.8,7.61,SSE,43.0,SSE,S,17.0,24.0,62.0,41.0,1022.3,1021.7,4.45,4.51,16.3,22.6,No,No
2015-01-12,Adelaide,18.3,29.9,0.0,9.0,7.61,N,31.0,ENE,W,15.0,11.0,66.0,83.0,1008.3,1005.1,4.45,4.51,25.2,25.3,No,Yes
2015-01-13,Adelaide,18.6,20.5,16.8,2.8,7.61,W,50.0,WNW,WSW,17.0,22.0,94.0,84.0,1004.4,1004.5,4.45,4.51,18.7,19.4,Yes,Yes
2015-01-14,Adelaide,17.1,23.5,2.2,2.4,7.61,WSW,41.0,S,WSW,20.0,20.0,59.0,51.0,1011.6,1011.5,4.45,4.51,18.8,22.4,Yes,No
2015-01-15,Adelaide,15.9,24.0,0.0,6.2,7.61,WSW,35.0,S,W,13.0,20.0,59.0,48.0,1014.3,1012.7,4.45,4.51,18.4,22.8,No,No
2015-01-16,Adelaide,13.2,25.6,0.0,5.0,7.61,WSW,35.0,NE,W,2.0,15.0,69.0,48.0,1013.0,1012.0,4.45,4.51,18.4,24.5,No,No
2015-01-17,Adelaide,17.9,25.3,0.0,5.47,7.61,WSW,39.0,SSW,WSW,13.0,19.0,59.0,38.0,1015.9,1015.3,4.45,4.51,19.2,23.9,No,No
2015-01-18,Adelaide,15.8,25.8,0.0,5.47,7.61,SSE,37.0,S,SE,9.0,11.0,50.0,41.0,1019.0,1016.4,4.45,4.51,18.3,24.1,No,No
2015-01-19,Adelaide,15.8,31.7,0.0,19.2,7.61,ESE,31.0,ENE,W,11.0,6.0,43.0,28.0,1014.1,1010.0,4.45,4.51,20.9,29.6,No,No
2015-01-20,Adelaide,20.7,33.1,0.0,8.0,7.61,N,46.0,NE,WNW,11.0,24.0,36.0,46.0,1001.4,998.8,4.45,4.51,26.9,29.4,No,No
2015-01-21,Adelaide,17.8,28.1,0.6,5.8,7.61,W,43.0,S,WSW,11.0,11.0,76.0,50.0,1010.5,1010.0,4.45,4.51,20.1,27.2,No,No
2015-01-22,Adelaide,15.5,31.5,0.0,5.2,7.61,WSW,37.0,N,WSW,4.0,19.0,61.0,42.0,1011.0,1008.7,4.45,4.51,21.6,30.2,No,No
2015-01-23,Adelaide,18.1,26.0,0.0,7.0,7.61,SSW,41.0,SSW,WSW,13.0,20.0,71.0,48.0,1009.9,1008.7,4.45,4.51,21.9,25.1,No,No
2015-01-24,Adelaide,15.2,25.4,0.0,5.47,7.61,SSW,54.0,WNW,W,19.0,19.0,58.0,46.0,1008.9,1007.7,4.45,4.51,19.6,24.8,No,No
2015-01-25,Adelaide,14.4,22.4,0.0,5.47,7.61,SW,44.0,SSW,WSW,19.0,24.0,52.0,37.0,1013.5,1014.3,4.45,4.51,17.6,21.3,No,No
2015-01-26,Adelaide,14.9,21.4,0.0,5.47,7.61,SSE,39.0,SSE,SSE,13.0,22.0,55.0,45.0,1018.6,1017.1,4.45,4.51,17.1,19.6,No,No
2015-01-27,Adelaide,13.5,23.4,0.0,25.6,7.61,SSE,44.0,S,SE,11.0,17.0,47.0,41.0,1018.6,1016.4,4.45,4.51,17.3,21.9,No,No
2015-01-28,Adelaide,13.4,25.8,0.0,5.6,7.61,SSE,43.0,ESE,SSE,11.0,15.0,55.0,33.0,1018.4,1015.7,4.45,4.51,16.2,25.5,No,No
2015-01-29,Adelaide,16.0,30.2,0.0,7.2,7.61,ESE,54.0,SE,ESE,15.0,15.0,44.0,19.0,1017.5,1015.5,4.45,4.51,20.1,28.5,No,No
2015-01-30,Adelaide,16.5,28.7,0.0,8.8,7.61,ESE,43.0,ESE,S,6.0,11.0,44.0,23.0,1016.6,1013.7,4.45,4.51,20.0,27.9,No,No
2015-01-31,Adelaide,14.3,24.1,0.0,7.6,7.61,SSE,46.0,ESE,SSE,19.0,28.0,52.0,40.0,1016.5,1015.0,4.45,4.51,17.7,22.6,No,No
2015-02-01,Adelaide,14.9,21.7,0.0,5.47,7.61,S,43.0,S,S,15.0,20.0,68.0,51.0,1018.1,1017.8,4.45,4.51,16.8,20.4,No,No
2015-02-03,Adelaide,12.5,28.6,0.0,6.6,7.61,S,37.0,SW,S,7.0,15.0,60.0,31.0,1023.6,1020.4,4.45,4.51,17.1,28.0,No,No
2015-01-11,Adelaide,14.6,28.3,2.4,5.47,7.61,ENE,35.0,SSE,ESE,13.0,19.0,73.0,51.0,1013.8,1010.4,4.45,4.51,18.4,26.3,Yes,No
2015-02-28,Adelaide,21.9,35.1,0.6,6.6,7.61,ENE,43.0,NNE,WSW,11.0,20.0,38.0,46.0,1004.2,1004.8,4.45,4.51,28.9,28.4,No,No
2015-03-02,Adelaide,15.1,29.5,0.0,13.4,7.61,ESE,26.0,N,SW,9.0,17.0,45.0,20.0,1015.9,1013.3,4.45,4.51,20.4,26.7,No,No
2015-03-28,Adelaide,9.2,23.0,0.0,5.47,7.61,NNW,28.0,N,W,0.0,13.0,76.0,38.0,1025.9,1022.4,4.45,4.51,13.0,22.0,No,No
2015-03-29,Adelaide,12.9,25.3,0.0,5.47,7.61,W,22.0,N,W,0.0,15.0,70.0,33.0,1023.1,1021.7,4.45,4.51,15.9,24.4,No,No
2015-03-30,Adelaide,11.8,26.2,0.0,8.0,7.61,W,26.0,NE,WSW,2.0,15.0,68.0,45.0,1025.2,1023.6,4.45,4.51,16.4,24.8,No,No
2015-03-31,Adelaide,13.3,31.7,0.0,4.0,7.61,NE,26.0,N,NNW,0.0,11.0,68.0,16.0,1024.1,1020.0,4.45,4.51,17.9,31.2,No,No
2015-04-01,Adelaide,17.2,30.4,0.0,5.2,7.61,NNW,44.0,NE,WNW,7.0,15.0,29.0,30.0,1016.1,1014.1,4.45,4.51,23.1,28.2,No,No
2015-04-02,Adelaide,13.3,21.2,0.8,4.4,7.61,SE,39.0,SSE,SE,13.0,19.0,56.0,32.0,1024.9,1022.9,4.45,4.51,14.6,20.8,No,No
2015-04-03,Adelaide,12.1,23.0,0.0,5.47,7.61,ESE,52.0,E,NE,15.0,9.0,46.0,24.0,1024.2,1020.5,4.45,4.51,13.1,22.6,No,No
2015-04-04,Adelaide,9.8,24.3,0.0,5.47,7.61,SW,26.0,N,W,0.0,15.0,58.0,27.0,1019.4,1016.2,4.45,4.51,14.0,23.8,No,No
2015-04-05,Adelaide,14.0,22.0,0.0,5.47,7.61,WSW,39.0,N,WSW,0.0,22.0,56.0,43.0,1015.1,1012.2,4.45,4.51,16.9,20.1,No,Yes
2015-04-06,Adelaide,11.6,16.2,11.8,5.47,7.61,SSW,63.0,SSW,SW,20.0,31.0,72.0,57.0,1010.7,1011.7,4.45,4.51,14.0,12.8,Yes,Yes
2015-04-07,Adelaide,9.7,16.7,12.8,19.0,7.61,S,41.0,S,S,17.0,20.0,70.0,47.0,1021.6,1022.7,4.45,4.51,13.6,15.7,Yes,No
2015-04-08,Adelaide,9.9,19.9,0.0,2.2,7.61,SE,31.0,SW,SW,9.0,15.0,61.0,52.0,1028.8,1026.2,4.45,4.51,15.4,19.3,No,No
2015-04-09,Adelaide,8.9,18.4,0.0,1.6,7.61,SSE,28.0,NNW,SSE,6.0,11.0,66.0,50.0,1028.3,1025.4,4.45,4.51,15.0,18.2,No,No
2015-04-10,Adelaide,8.8,21.4,0.0,2.0,7.61,WNW,20.0,NNW,WSW,6.0,11.0,65.0,51.0,1026.2,1022.1,4.45,4.51,15.9,20.5,No,No
2015-04-11,Adelaide,8.9,25.6,0.0,5.47,7.61,NW,20.0,N,WNW,0.0,9.0,55.0,25.0,1021.4,1018.1,4.45,4.51,18.4,25.1,No,No
2015-04-12,Adelaide,13.9,24.0,0.0,5.47,7.61,E,22.0,N,ESE,0.0,13.0,68.0,34.0,1021.0,1018.5,4.45,4.51,17.0,22.9,No,No
2015-04-13,Adelaide,15.0,27.0,0.0,7.4,7.61,N,30.0,NNE,E,11.0,2.0,40.0,29.0,1018.9,1015.8,4.45,4.51,21.3,25.2,No,No
2015-04-14,Adelaide,15.7,29.7,0.0,3.2,7.61,N,41.0,NNE,NW,13.0,15.0,23.0,25.0,1013.6,1011.3,4.45,4.51,24.2,29.2,No,No
2015-04-15,Adelaide,13.9,23.6,0.0,2.4,7.61,W,40.04,NW,SE,7.0,18.66,76.0,51.54,1020.7,1015.26,4.45,4.51,19.3,21.68,No,No
2015-04-16,Adelaide,15.2,19.0,0.0,2.8,7.61,ENE,19.0,WNW,ESE,4.0,2.0,75.0,86.0,1026.7,1024.9,4.45,4.51,17.0,17.1,No,Yes
2015-04-17,Adelaide,13.1,16.9,11.0,1.4,7.61,SE,17.0,SSW,ESE,4.0,6.0,88.0,73.0,1020.9,1016.0,4.45,4.51,13.8,16.3,Yes,No
2015-03-27,Adelaide,13.1,19.9,0.0,3.8,7.61,W,28.0,SSW,WSW,11.0,19.0,55.0,57.0,1029.5,1026.7,4.45,4.51,15.4,17.9,No,No
2015-03-01,Adelaide,15.1,25.4,0.0,5.47,7.61,SSE,41.0,SSW,SE,13.0,19.0,55.0,37.0,1016.3,1015.9,4.45,4.51,18.2,24.0,No,No
2015-03-26,Adelaide,12.5,19.4,1.0,4.0,7.61,W,48.0,SW,WSW,24.0,22.0,45.0,44.0,1025.4,1026.3,4.45,4.51,14.9,17.8,No,No
2015-03-24,Adelaide,12.3,19.3,0.0,5.0,7.61,S,39.0,S,SSE,13.0,19.0,59.0,47.0,1022.2,1021.4,4.45,4.51,15.1,17.7,No,No
2015-03-03,Adelaide,16.1,30.0,0.0,4.0,7.61,SSE,30.0,SSE,WSW,4.0,17.0,53.0,29.0,1018.2,1015.7,4.45,4.51,20.2,28.9,No,No
2015-03-04,Adelaide,13.8,23.6,0.0,6.0,7.61,WNW,46.0,NE,WSW,4.0,22.0,62.0,40.0,1019.2,1018.0,4.45,4.51,17.2,22.8,No,No
2015-03-05,Adelaide,15.6,23.5,0.0,5.8,7.61,SSW,44.0,SSE,W,15.0,26.0,48.0,35.0,1022.8,1021.1,4.45,4.51,17.2,21.8,No,No
2015-03-06,Adelaide,13.9,23.5,0.0,6.0,7.61,W,37.0,SSW,SW,9.0,19.0,67.0,46.0,1019.4,1017.0,4.45,4.51,16.7,22.5,No,No
2015-03-07,Adelaide,15.8,23.8,0.0,5.47,7.61,WSW,31.0,SW,SW,2.0,13.0,65.0,48.0,1016.1,1014.5,4.45,4.51,18.3,22.7,No,No
2015-03-08,Adelaide,17.1,24.4,0.0,5.47,7.61,WSW,31.0,WNW,WSW,13.0,17.0,63.0,42.0,1015.1,1014.0,4.45,4.51,19.6,23.7,No,No
2015-03-09,Adelaide,16.9,24.8,0.0,5.47,7.61,W,30.0,NNE,WSW,7.0,19.0,81.0,55.0,1016.3,1015.5,4.45,4.51,18.3,23.7,No,No
2015-03-10,Adelaide,12.1,25.4,0.4,16.6,7.61,W,28.0,NE,SW,4.0,17.0,63.0,40.0,1019.3,1016.8,4.45,4.51,16.9,23.2,No,No
2015-03-11,Adelaide,12.4,25.0,0.0,4.6,7.61,WSW,37.0,SW,SW,2.0,20.0,72.0,44.0,1017.65,1015.26,4.45,4.51,17.6,23.9,No,No
2015-03-12,Adelaide,13.8,26.2,0.0,4.2,7.61,S,39.0,NNW,WSW,7.0,20.0,72.0,40.0,1017.65,1015.26,4.45,4.51,17.9,24.7,No,No
2015-03-13,Adelaide,13.8,25.1,0.0,5.8,7.61,ESE,33.0,E,SW,9.0,15.0,48.0,37.0,1017.65,1020.2,4.45,4.51,16.9,23.8,No,No
2015-03-14,Adelaide,11.4,29.2,0.0,5.47,7.61,WSW,37.0,NE,WSW,9.0,15.0,43.0,23.0,1017.9,1015.6,4.45,4.51,19.4,28.8,No,No
2015-03-15,Adelaide,16.2,24.8,0.0,5.47,7.61,ESE,28.0,ESE,SSE,11.0,9.0,68.0,31.0,1017.7,1015.4,4.45,4.51,17.9,24.1,No,No
2015-03-16,Adelaide,15.2,33.6,0.0,15.0,7.61,NNE,35.0,NE,N,15.0,15.0,26.0,21.0,1011.6,1007.2,4.45,4.51,22.9,32.5,No,No
2015-03-17,Adelaide,20.2,27.4,0.0,6.2,7.61,NW,52.0,N,NW,13.0,28.0,77.0,51.0,1003.8,1002.5,4.45,4.51,21.1,25.1,No,No
2015-03-18,Adelaide,17.8,28.2,1.0,3.2,7.61,WSW,33.0,W,NNW,13.0,11.0,77.0,44.0,1007.7,1007.2,4.45,4.51,19.7,26.3,No,No
2015-03-19,Adelaide,19.6,27.3,0.0,5.6,7.61,N,54.0,N,SW,7.0,20.0,47.0,47.0,1005.5,1009.1,4.45,4.51,26.1,25.8,No,No
2015-03-20,Adelaide,15.7,23.6,0.0,5.47,7.61,SSE,35.0,S,WSW,11.0,19.0,57.0,38.0,1021.5,1022.0,4.45,4.51,17.8,22.9,No,No
2015-03-21,Adelaide,14.0,24.9,0.0,5.47,7.61,WNW,30.0,E,W,15.0,17.0,44.0,33.0,1025.4,1022.6,4.45,4.51,16.4,23.6,No,No
